longitude,latitude,cnt
-73.999,40.765,"4	"
-73.999,40.766,"1	"
-73.999,40.769,"4	"
-73.999,40.771,"1	"
-73.999,40.776,"1	"
-73.999,40.783,"1	"
-73.999,40.785,"1	"
-73.999,40.801,"1	"
-73.999,40.833,"1	"
-73.999,40.883,"1	"
-74,40.6,"1	"
-74,40.609,"1	"
-74,40.658,"1	"
-74,40.674,"4	"
-74,40.675,"8	"
-74,40.676,"1	"
-74,40.677,"4	"
-74,40.678,"46	"
-74,40.679,"42	"
-74,40.68,"3	"
-74,40.682,"1	"
-74,40.683,"7	"
-74,40.684,"6	"
-74,40.685,"1	"
-74,40.686,"3	"
-74,40.687,"10	"
-74,40.688,"4	"
-74,40.69,"2	"
-74,40.691,"1	"
-74,40.692,"1	"
-74,40.693,"1	"
-74,40.694,"1	"
-74,40.706,"1	"
-74,40.707,"1	"
-74,40.708,"10	"
-74,40.709,"5	"
-74,40.71,"2	"
-74,40.711,"19	"
-74,40.712,"18	"
-74,40.713,"2	"
-74,40.714,"87	"
-74,40.715,"53	"
-74,40.716,"9	"
-74,40.717,"41	"
-74,40.718,"560	"
-74,40.719,"179	"
-74,40.72,"195	"
-74,40.721,"196	"
-74,40.722,"406	"
-74,40.723,"64	"
-74,40.724,"139	"
-74,40.725,"167	"
-74,40.726,"112	"
-74,40.727,"930	"
-74,40.728,"455	"
-74,40.729,"548	"
-74,40.73,"475	"
-74,40.731,"275	"
-74,40.732,"158	"
-74,40.733,"1174	"
-74,40.734,"365	"
-74,40.735,"402	"
-74,40.736,"17	"
-74,40.737,"136	"
-74,40.738,"829	"
-74,40.739,"489	"
-74,40.74,"36	"
-74,40.741,"34	"
-74,40.742,"66	"
-74,40.743,"968	"
-74,40.744,"255	"
-74,40.745,"13	"
-74,40.746,"111	"
-74,40.747,"28	"
-74,40.748,"319	"
-74,40.749,"99	"
-74,40.75,"13	"
-74,40.751,"2	"
-74,40.752,"14	"
-74,40.753,"47	"
-74,40.754,"162	"
-74,40.755,"49	"
-74,40.756,"1	"
-74,40.757,"15	"
-74,40.758,"266	"
-74,40.759,"152	"
-74,40.76,"12	"
-74,40.761,"336	"
-74,40.762,"282	"
-74,40.763,"16	"
-74.001,40.601,"1	"
-74.001,40.602,"1	"
-74.001,40.63,"1	"
-74.001,40.647,"1	"
-74.001,40.675,"2	"
-74.001,40.676,"28	"
-74.001,40.677,"29	"
-74.001,40.678,"1	"
-74.001,40.679,"4	"
-74.001,40.68,"2	"
-74.001,40.682,"1	"
-74.001,40.683,"2	"
-74.001,40.684,"7	"
-74.001,40.685,"8	"
-74.001,40.686,"3	"
-74.001,40.688,"6	"
-74.001,40.707,"10	"
-74.001,40.708,"9	"
-74.001,40.709,"9	"
-74.001,40.71,"41	"
-74.001,40.711,"22	"
-74.001,40.713,"1	"
-74.001,40.714,"9	"
-74.001,40.715,"20	"
-74.001,40.716,"68	"
-74.001,40.717,"85	"
-74.001,40.718,"114	"
-74.001,40.719,"143	"
-74.001,40.72,"163	"
-74.001,40.721,"328	"
-74.001,40.722,"126	"
-74.001,40.723,"58	"
-74.001,40.724,"145	"
-74.001,40.725,"75	"
-74.001,40.726,"401	"
-74.001,40.727,"367	"
-74.001,40.728,"326	"
-74.001,40.729,"418	"
-74.001,40.73,"353	"
-74.001,40.731,"1123	"
-74.001,40.732,"1265	"
-74.001,40.733,"47	"
-74.001,40.734,"89	"
-74.001,40.735,"82	"
-74.001,40.736,"465	"
-74.001,40.737,"613	"
-74.001,40.738,"58	"
-74.001,40.739,"232	"
-74.001,40.74,"32	"
-74.001,40.741,"386	"
-74.001,40.742,"843	"
-74.001,40.743,"84	"
-74.001,40.744,"4	"
-74.001,40.745,"15	"
-74.001,40.746,"290	"
-74.001,40.747,"647	"
-74.001,40.748,"155	"
-74.001,40.749,"28	"
-74.001,40.75,"13	"
-74.001,40.751,"53	"
-74.001,40.752,"310	"
-74.001,40.753,"21	"
-74.001,40.754,"1	"
-74.001,40.755,"10	"
-74.001,40.756,"17	"
-74.001,40.757,"524	"
-74.001,40.758,"763	"
-74.001,40.759,"7	"
-74.001,40.76,"2	"
-74.001,40.761,"16	"
-74.001,40.762,"201	"
-74.001,40.763,"12	"
-74.001,40.769,"1	"
-74.001,40.77,"1	"
-74.001,40.772,"1	"
-74.002,40.656,"1	"
-74.002,40.675,"1	"
-74.002,40.677,"2	"
-74.002,40.678,"5	"
-74.002,40.679,"1	"
-74.002,40.682,"3	"
-74.002,40.684,"4	"
-74.002,40.686,"4	"
-74.002,40.704,"1	"
-74.002,40.705,"1	"
-74.002,40.707,"11	"
-74.002,40.708,"11	"
-74.002,40.709,"158	"
-74.002,40.71,"34	"
-74.002,40.711,"2	"
-74.002,40.712,"1	"
-74.002,40.713,"1	"
-74.002,40.714,"17	"
-74.002,40.715,"273	"
-74.002,40.716,"128	"
-74.002,40.717,"28	"
-74.002,40.718,"9	"
-74.002,40.719,"274	"
-74.002,40.72,"220	"
-74.002,40.721,"48	"
-74.002,40.722,"90	"
-74.002,40.723,"107	"
-74.002,40.724,"206	"
-74.002,40.725,"290	"
-74.002,40.726,"340	"
-74.002,40.727,"141	"
-74.002,40.728,"357	"
-74.002,40.729,"335	"
-74.002,40.73,"916	"
-74.002,40.731,"476	"
-74.002,40.732,"114	"
-74.002,40.733,"190	"
-74.002,40.734,"628	"
-74.002,40.735,"559	"
-74.002,40.736,"285	"
-74.002,40.737,"80	"
-74.002,40.738,"251	"
-74.002,40.739,"359	"
-74.002,40.74,"1274	"
-74.002,40.741,"839	"
-74.002,40.742,"23	"
-74.002,40.743,"14	"
-74.002,40.744,"23	"
-74.002,40.745,"291	"
-74.002,40.746,"436	"
-74.002,40.747,"326	"
-74.002,40.748,"89	"
-74.002,40.749,"38	"
-74.002,40.75,"378	"
-74.002,40.751,"522	"
-74.002,40.752,"76	"
-74.002,40.753,"1	"
-74.002,40.754,"1	"
-74.002,40.755,"99	"
-74.002,40.756,"291	"
-74.002,40.757,"127	"
-74.002,40.759,"1	"
-74.002,40.76,"11	"
-74.002,40.761,"17	"
-74.002,40.762,"9	"
-74.002,40.763,"2	"
-74.002,40.772,"1	"
-74.002,40.786,"1	"
-74.003,40.653,"1	"
-74.003,40.655,"2	"
-74.003,40.656,"2	"
-74.003,40.679,"2	"
-74.003,40.68,"2	"
-74.003,40.681,"4	"
-74.003,40.683,"1	"
-74.003,40.684,"3	"
-74.003,40.685,"3	"
-74.003,40.694,"1	"
-74.003,40.7,"1	"
-74.003,40.705,"1	"
-74.003,40.706,"19	"
-74.003,40.707,"5	"
-74.003,40.708,"142	"
-74.003,40.709,"75	"
-74.003,40.71,"2	"
-74.003,40.711,"5	"
-74.003,40.712,"2	"
-74.003,40.713,"5	"
-74.003,40.714,"162	"
-74.003,40.715,"42	"
-74.003,40.716,"51	"
-74.003,40.717,"8	"
-74.003,40.718,"139	"
-74.003,40.719,"61	"
-74.003,40.72,"100	"
-74.003,40.721,"26	"
-74.003,40.722,"72	"
-74.003,40.723,"407	"
-74.003,40.724,"204	"
-74.003,40.725,"218	"
-74.003,40.726,"49	"
-74.003,40.727,"606	"
-74.003,40.728,"610	"
-74.003,40.729,"417	"
-74.003,40.73,"120	"
-74.003,40.731,"332	"
-74.003,40.732,"249	"
-74.003,40.733,"965	"
-74.003,40.734,"1461	"
-74.003,40.735,"75	"
-74.003,40.736,"61	"
-74.003,40.737,"7	"
-74.003,40.738,"26	"
-74.003,40.739,"728	"
-74.003,40.74,"666	"
-74.003,40.741,"45	"
-74.003,40.742,"122	"
-74.003,40.743,"81	"
-74.003,40.744,"446	"
-74.003,40.745,"241	"
-74.003,40.746,"8	"
-74.003,40.747,"143	"
-74.003,40.748,"168	"
-74.003,40.749,"660	"
-74.003,40.75,"678	"
-74.003,40.751,"164	"
-74.003,40.752,"112	"
-74.003,40.753,"16	"
-74.003,40.754,"4	"
-74.003,40.755,"92	"
-74.003,40.756,"55	"
-74.003,40.759,"7	"
-74.003,40.76,"537	"
-74.003,40.761,"352	"
-74.003,40.769,"2	"
-74.003,40.789,"1	"
-74.004,40.597,"2	"
-74.004,40.651,"2	"
-74.004,40.654,"6	"
-74.004,40.655,"2	"
-74.004,40.676,"1	"
-74.004,40.68,"3	"
-74.004,40.681,"1	"
-74.004,40.682,"3	"
-74.004,40.683,"1	"
-74.004,40.685,"1	"
-74.004,40.705,"6	"
-74.004,40.706,"47	"
-74.004,40.707,"452	"
-74.004,40.708,"430	"
-74.004,40.709,"3	"
-74.004,40.71,"20	"
-74.004,40.711,"7	"
-74.004,40.712,"9	"
-74.004,40.713,"290	"
-74.004,40.714,"54	"
-74.004,40.715,"4	"
-74.004,40.716,"110	"
-74.004,40.717,"148	"
-74.004,40.718,"29	"
-74.004,40.719,"66	"
-74.004,40.72,"212	"
-74.004,40.721,"257	"
-74.004,40.722,"675	"
-74.004,40.723,"110	"
-74.004,40.724,"278	"
-74.004,40.725,"379	"
-74.004,40.726,"655	"
-74.004,40.727,"115	"
-74.004,40.728,"44	"
-74.004,40.729,"63	"
-74.004,40.73,"189	"
-74.004,40.731,"350	"
-74.004,40.732,"503	"
-74.004,40.733,"351	"
-74.004,40.734,"143	"
-74.004,40.735,"11	"
-74.004,40.736,"22	"
-74.004,40.737,"56	"
-74.004,40.738,"762	"
-74.004,40.739,"202	"
-74.004,40.74,"112	"
-74.004,40.741,"69	"
-74.004,40.742,"1972	"
-74.004,40.743,"459	"
-74.004,40.744,"60	"
-74.004,40.745,"8	"
-74.004,40.746,"7	"
-74.004,40.747,"128	"
-74.004,40.748,"1121	"
-74.004,40.749,"148	"
-74.004,40.75,"83	"
-74.004,40.751,"195	"
-74.004,40.752,"360	"
-74.004,40.753,"377	"
-74.004,40.754,"8	"
-74.004,40.756,"12	"
-74.004,40.757,"14	"
-74.004,40.758,"10	"
-74.004,40.759,"15	"
-74.004,40.76,"1	"
-74.004,40.762,"1	"
-74.004,40.775,"1	"
-74.005,40.65,"2	"
-74.005,40.654,"2	"
-74.005,40.657,"1	"
-74.005,40.681,"4	"
-74.005,40.682,"1	"
-74.005,40.684,"1	"
-74.005,40.702,"1	"
-74.005,40.703,"1	"
-74.005,40.705,"16	"
-74.005,40.706,"75	"
-74.005,40.707,"544	"
-74.005,40.708,"157	"
-74.005,40.709,"139	"
-74.005,40.71,"36	"
-74.005,40.711,"23	"
-74.005,40.712,"29	"
-74.005,40.713,"39	"
-74.005,40.714,"24	"
-74.005,40.715,"72	"
-74.005,40.716,"157	"
-74.005,40.717,"60	"
-74.005,40.718,"220	"
-74.005,40.719,"803	"
-74.005,40.72,"630	"
-74.005,40.721,"494	"
-74.005,40.722,"263	"
-74.005,40.723,"481	"
-74.005,40.724,"338	"
-74.005,40.725,"35	"
-74.005,40.726,"262	"
-74.005,40.727,"177	"
-74.005,40.728,"334	"
-74.005,40.729,"529	"
-74.005,40.73,"310	"
-74.005,40.731,"92	"
-74.005,40.732,"21	"
-74.005,40.733,"92	"
-74.005,40.734,"143	"
-74.005,40.735,"118	"
-74.005,40.736,"108	"
-74.005,40.737,"404	"
-74.005,40.738,"318	"
-74.005,40.739,"128	"
-74.005,40.74,"402	"
-74.005,40.741,"1175	"
-74.005,40.742,"1212	"
-74.005,40.743,"41	"
-74.005,40.744,"17	"
-74.005,40.745,"20	"
-74.005,40.746,"304	"
-74.005,40.747,"356	"
-74.005,40.748,"317	"
-74.005,40.749,"65	"
-74.005,40.75,"42	"
-74.005,40.751,"331	"
-74.005,40.752,"383	"
-74.005,40.753,"10	"
-74.005,40.754,"1	"
-74.005,40.756,"5	"
-74.005,40.757,"5	"
-74.005,40.765,"3	"
-74.005,40.786,"1	"
-74.006,40.65,"1	"
-74.006,40.652,"4	"
-74.006,40.653,"2	"
-74.006,40.677,"1	"
-74.006,40.679,"1	"
-74.006,40.682,"3	"
-74.006,40.702,"1	"
-74.006,40.703,"3	"
-74.006,40.704,"23	"
-74.006,40.705,"31	"
-74.006,40.706,"425	"
-74.006,40.707,"194	"
-74.006,40.708,"133	"
-74.006,40.709,"114	"
-74.006,40.71,"88	"
-74.006,40.711,"51	"
-74.006,40.712,"153	"
-74.006,40.713,"7	"
-74.006,40.714,"123	"
-74.006,40.715,"118	"
-74.006,40.716,"32	"
-74.006,40.717,"318	"
-74.006,40.718,"275	"
-74.006,40.719,"90	"
-74.006,40.72,"38	"
-74.006,40.721,"11	"
-74.006,40.722,"42	"
-74.006,40.723,"152	"
-74.006,40.724,"69	"
-74.006,40.725,"74	"
-74.006,40.726,"446	"
-74.006,40.727,"297	"
-74.006,40.728,"68	"
-74.006,40.729,"59	"
-74.006,40.73,"10	"
-74.006,40.731,"43	"
-74.006,40.732,"110	"
-74.006,40.733,"842	"
-74.006,40.734,"932	"
-74.006,40.735,"545	"
-74.006,40.736,"732	"
-74.006,40.737,"279	"
-74.006,40.738,"291	"
-74.006,40.739,"408	"
-74.006,40.74,"1800	"
-74.006,40.741,"692	"
-74.006,40.742,"263	"
-74.006,40.743,"58	"
-74.006,40.744,"323	"
-74.006,40.745,"521	"
-74.006,40.746,"333	"
-74.006,40.747,"3	"
-74.006,40.748,"184	"
-74.006,40.749,"156	"
-74.006,40.75,"170	"
-74.006,40.751,"694	"
-74.006,40.752,"20	"
-74.006,40.753,"2	"
-74.006,40.754,"1	"
-74.006,40.755,"1	"
-74.006,40.761,"1	"
-74.006,40.768,"1	"
-74.006,40.769,"1	"
-74.006,40.808,"1	"
-74.007,40.605,"1	"
-74.007,40.651,"1	"
-74.007,40.652,"3	"
-74.007,40.654,"1	"
-74.007,40.675,"1	"
-74.007,40.679,"1	"
-74.007,40.682,"1	"
-74.007,40.698,"2	"
-74.007,40.703,"8	"
-74.007,40.704,"170	"
-74.007,40.705,"556	"
-74.007,40.706,"306	"
-74.007,40.707,"289	"
-74.007,40.708,"222	"
-74.007,40.709,"74	"
-74.007,40.71,"108	"
-74.007,40.711,"20	"
-74.007,40.712,"172	"
-74.007,40.713,"92	"
-74.007,40.714,"86	"
-74.007,40.715,"107	"
-74.007,40.716,"556	"
-74.007,40.717,"76	"
-74.007,40.718,"149	"
-74.007,40.719,"166	"
-74.007,40.72,"101	"
-74.007,40.721,"15	"
-74.007,40.722,"4	"
-74.007,40.723,"21	"
-74.007,40.724,"6	"
-74.007,40.725,"19	"
-74.007,40.726,"187	"
-74.007,40.727,"421	"
-74.007,40.728,"397	"
-74.007,40.729,"252	"
-74.007,40.73,"482	"
-74.007,40.731,"608	"
-74.007,40.732,"468	"
-74.007,40.733,"399	"
-74.007,40.734,"223	"
-74.007,40.735,"173	"
-74.007,40.736,"305	"
-74.007,40.737,"79	"
-74.007,40.738,"64	"
-74.007,40.739,"193	"
-74.007,40.74,"214	"
-74.007,40.741,"370	"
-74.007,40.742,"222	"
-74.007,40.743,"538	"
-74.007,40.744,"1101	"
-74.007,40.745,"45	"
-74.007,40.746,"4	"
-74.007,40.747,"7	"
-74.007,40.748,"39	"
-74.007,40.749,"206	"
-74.007,40.75,"11	"
-74.007,40.751,"144	"
-74.007,40.752,"26	"
-74.007,40.753,"7	"
-74.007,40.754,"4	"
-74.007,40.755,"3	"
-74.007,40.758,"1	"
-74.007,40.783,"1	"
-74.008,40.647,"2	"
-74.008,40.65,"1	"
-74.008,40.654,"3	"
-74.008,40.657,"1	"
-74.008,40.675,"1	"
-74.008,40.682,"3	"
-74.008,40.684,"1	"
-74.008,40.699,"1	"
-74.008,40.703,"21	"
-74.008,40.704,"160	"
-74.008,40.705,"636	"
-74.008,40.706,"240	"
-74.008,40.707,"140	"
-74.008,40.708,"227	"
-74.008,40.709,"49	"
-74.008,40.71,"106	"
-74.008,40.711,"76	"
-74.008,40.712,"404	"
-74.008,40.713,"80	"
-74.008,40.714,"208	"
-74.008,40.715,"523	"
-74.008,40.716,"111	"
-74.008,40.717,"303	"
-74.008,40.718,"47	"
-74.008,40.719,"41	"
-74.008,40.72,"163	"
-74.008,40.721,"241	"
-74.008,40.722,"297	"
-74.008,40.723,"515	"
-74.008,40.724,"192	"
-74.008,40.725,"174	"
-74.008,40.726,"412	"
-74.008,40.727,"40	"
-74.008,40.728,"22	"
-74.008,40.729,"17	"
-74.008,40.73,"85	"
-74.008,40.731,"124	"
-74.008,40.732,"405	"
-74.008,40.733,"196	"
-74.008,40.734,"92	"
-74.008,40.735,"188	"
-74.008,40.736,"175	"
-74.008,40.737,"210	"
-74.008,40.738,"517	"
-74.008,40.739,"592	"
-74.008,40.74,"421	"
-74.008,40.741,"1004	"
-74.008,40.742,"93	"
-74.008,40.743,"453	"
-74.008,40.744,"23	"
-74.008,40.745,"95	"
-74.008,40.746,"114	"
-74.008,40.747,"148	"
-74.008,40.748,"79	"
-74.008,40.749,"101	"
-74.008,40.75,"4	"
-74.008,40.751,"3	"
-74.008,40.752,"11	"
-74.008,40.753,"1	"
-74.008,40.755,"1	"
-74.009,40.611,"1	"
-74.009,40.631,"1	"
-74.009,40.654,"1	"
-74.009,40.702,"30	"
-74.009,40.703,"30	"
-74.009,40.704,"473	"
-74.009,40.705,"183	"
-74.009,40.706,"375	"
-74.009,40.707,"186	"
-74.009,40.708,"53	"
-74.009,40.709,"48	"
-74.009,40.71,"112	"
-74.009,40.711,"476	"
-74.009,40.712,"120	"
-74.009,40.713,"372	"
-74.009,40.714,"623	"
-74.009,40.715,"241	"
-74.009,40.716,"449	"
-74.009,40.717,"280	"
-74.009,40.718,"137	"
-74.009,40.719,"513	"
-74.009,40.72,"390	"
-74.009,40.721,"86	"
-74.009,40.722,"20	"
-74.009,40.723,"17	"
-74.009,40.724,"35	"
-74.009,40.725,"21	"
-74.009,40.726,"228	"
-74.009,40.727,"30	"
-74.009,40.728,"14	"
-74.009,40.729,"43	"
-74.009,40.73,"76	"
-74.009,40.731,"125	"
-74.009,40.732,"64	"
-74.009,40.733,"111	"
-74.009,40.734,"30	"
-74.009,40.735,"29	"
-74.009,40.736,"9	"
-74.009,40.737,"9	"
-74.009,40.738,"195	"
-74.009,40.739,"41	"
-74.009,40.74,"6	"
-74.009,40.741,"122	"
-74.009,40.742,"8	"
-74.009,40.743,"7	"
-74.009,40.744,"2	"
-74.009,40.745,"31	"
-74.009,40.746,"35	"
-74.009,40.747,"18	"
-74.009,40.748,"12	"
-74.009,40.752,"1	"
-74.009,40.756,"1	"
-74.009,40.765,"1	"
-74.01,40.63,"1	"
-74.01,40.651,"1	"
-74.01,40.655,"1	"
-74.01,40.672,"1	"
-74.01,40.68,"2	"
-74.01,40.7,"1	"
-74.01,40.702,"34	"
-74.01,40.703,"161	"
-74.01,40.704,"209	"
-74.01,40.705,"370	"
-74.01,40.706,"360	"
-74.01,40.707,"47	"
-74.01,40.708,"34	"
-74.01,40.709,"109	"
-74.01,40.71,"309	"
-74.01,40.711,"214	"
-74.01,40.712,"438	"
-74.01,40.713,"204	"
-74.01,40.714,"175	"
-74.01,40.715,"223	"
-74.01,40.716,"36	"
-74.01,40.717,"37	"
-74.01,40.718,"60	"
-74.01,40.719,"349	"
-74.01,40.72,"821	"
-74.01,40.721,"926	"
-74.01,40.722,"174	"
-74.01,40.723,"54	"
-74.01,40.724,"20	"
-74.01,40.725,"8	"
-74.01,40.726,"45	"
-74.01,40.727,"2	"
-74.01,40.728,"9	"
-74.01,40.729,"20	"
-74.01,40.73,"141	"
-74.01,40.731,"22	"
-74.01,40.732,"9	"
-74.01,40.733,"24	"
-74.01,40.734,"10	"
-74.01,40.735,"31	"
-74.01,40.736,"8	"
-74.01,40.737,"9	"
-74.01,40.738,"81	"
-74.01,40.739,"19	"
-74.01,40.74,"2	"
-74.01,40.741,"1	"
-74.01,40.746,"8	"
-74.01,40.747,"15	"
-74.01,40.748,"3	"
-74.011,40.63,"1	"
-74.011,40.631,"1	"
-74.011,40.644,"2	"
-74.011,40.648,"1	"
-74.011,40.672,"4	"
-74.011,40.679,"5	"
-74.011,40.701,"4	"
-74.011,40.702,"85	"
-74.011,40.703,"331	"
-74.011,40.704,"133	"
-74.011,40.705,"51	"
-74.011,40.706,"15	"
-74.011,40.707,"12	"
-74.011,40.708,"98	"
-74.011,40.709,"256	"
-74.011,40.71,"229	"
-74.011,40.711,"228	"
-74.011,40.712,"62	"
-74.011,40.713,"79	"
-74.011,40.714,"81	"
-74.011,40.715,"180	"
-74.011,40.716,"358	"
-74.011,40.717,"134	"
-74.011,40.718,"140	"
-74.011,40.719,"127	"
-74.011,40.72,"110	"
-74.011,40.721,"46	"
-74.011,40.722,"19	"
-74.011,40.723,"21	"
-74.011,40.724,"34	"
-74.011,40.725,"12	"
-74.011,40.726,"10	"
-74.011,40.727,"2	"
-74.011,40.728,"11	"
-74.011,40.729,"26	"
-74.011,40.73,"5	"
-74.011,40.731,"1	"
-74.011,40.732,"2	"
-74.011,40.733,"4	"
-74.011,40.734,"1	"
-74.011,40.744,"1	"
-74.011,40.748,"2	"
-74.011,40.756,"1	"
-74.011,40.765,"1	"
-74.011,40.777,"1	"
-74.011,40.779,"1	"
-74.011,40.802,"1	"
-74.012,40.609,"1	"
-74.012,40.628,"1	"
-74.012,40.631,"1	"
-74.012,40.632,"1	"
-74.012,40.678,"1	"
-74.012,40.679,"1	"
-74.012,40.701,"58	"
-74.012,40.702,"119	"
-74.012,40.703,"285	"
-74.012,40.704,"182	"
-74.012,40.705,"34	"
-74.012,40.706,"25	"
-74.012,40.707,"225	"
-74.012,40.708,"199	"
-74.012,40.709,"150	"
-74.012,40.71,"127	"
-74.012,40.711,"22	"
-74.012,40.712,"2	"
-74.012,40.713,"38	"
-74.012,40.714,"151	"
-74.012,40.715,"127	"
-74.012,40.716,"55	"
-74.012,40.717,"49	"
-74.012,40.718,"4	"
-74.012,40.719,"12	"
-74.012,40.72,"19	"
-74.012,40.721,"14	"
-74.012,40.722,"28	"
-74.012,40.723,"7	"
-74.012,40.724,"4	"
-74.012,40.731,"1	"
-74.012,40.732,"1	"
-74.012,40.738,"1	"
-74.012,40.739,"1	"
-74.012,40.74,"1	"
-74.012,40.756,"1	"
-74.013,40.632,"1	"
-74.013,40.646,"1	"
-74.013,40.649,"1	"
-74.013,40.677,"2	"
-74.013,40.678,"1	"
-74.013,40.701,"7	"
-74.013,40.702,"504	"
-74.013,40.703,"81	"
-74.013,40.704,"93	"
-74.013,40.705,"103	"
-74.013,40.706,"140	"
-74.013,40.707,"117	"
-74.013,40.708,"139	"
-74.013,40.709,"80	"
-74.013,40.71,"38	"
-74.013,40.711,"14	"
-74.013,40.712,"4	"
-74.013,40.713,"28	"
-74.013,40.714,"150	"
-74.013,40.715,"261	"
-74.013,40.716,"304	"
-74.013,40.717,"213	"
-74.013,40.718,"16	"
-74.013,40.719,"8	"
-74.013,40.721,"1	"
-74.014,40.614,"1	"
-74.014,40.633,"1	"
-74.014,40.65,"1	"
-74.014,40.676,"2	"
-74.014,40.682,"1	"
-74.014,40.7,"1	"
-74.014,40.701,"3	"
-74.014,40.702,"57	"
-74.014,40.703,"95	"
-74.014,40.704,"186	"
-74.014,40.705,"127	"
-74.014,40.706,"37	"
-74.014,40.707,"38	"
-74.014,40.708,"137	"
-74.014,40.709,"127	"
-74.014,40.71,"117	"
-74.014,40.711,"101	"
-74.014,40.712,"287	"
-74.014,40.713,"315	"
-74.014,40.714,"412	"
-74.014,40.715,"253	"
-74.014,40.716,"104	"
-74.014,40.717,"253	"
-74.014,40.718,"106	"
-74.014,40.721,"1	"
-74.014,40.723,"1	"
-74.014,40.726,"1	"
-74.014,40.754,"1	"
-74.014,40.764,"1	"
-74.014,40.852,"1	"
-74.014,40.867,"1	"
-74.015,40.634,"1	"
-74.015,40.644,"3	"
-74.015,40.682,"9	"
-74.015,40.7,"1	"
-74.015,40.703,"17	"
-74.015,40.704,"26	"
-74.015,40.705,"138	"
-74.015,40.706,"13	"
-74.015,40.707,"9	"
-74.015,40.708,"46	"
-74.015,40.709,"232	"
-74.015,40.71,"319	"
-74.015,40.711,"161	"
-74.015,40.712,"45	"
-74.015,40.713,"26	"
-74.015,40.714,"655	"
-74.015,40.715,"254	"
-74.015,40.716,"562	"
-74.015,40.717,"215	"
-74.015,40.718,"186	"
-74.015,40.719,"2	"
-74.015,40.72,"1	"
-74.015,40.723,"1	"
-74.015,40.75,"2	"
-74.015,40.759,"1	"
-74.015,40.771,"1	"
-74.015,40.775,"1	"
-74.015,40.78,"1	"
-74.016,40.622,"1	"
-74.016,40.639,"1	"
-74.016,40.697,"1	"
-74.016,40.701,"1	"
-74.016,40.702,"1	"
-74.016,40.704,"4	"
-74.016,40.705,"230	"
-74.016,40.706,"97	"
-74.016,40.707,"67	"
-74.016,40.708,"58	"
-74.016,40.709,"58	"
-74.016,40.71,"239	"
-74.016,40.711,"976	"
-74.016,40.712,"140	"
-74.016,40.713,"12	"
-74.016,40.714,"105	"
-74.016,40.715,"884	"
-74.016,40.716,"232	"
-74.016,40.717,"20	"
-74.016,40.718,"3	"
-74.016,40.719,"1	"
-74.016,40.723,"1	"
-74.016,40.727,"1	"
-74.016,40.73,"1	"
-74.016,40.737,"1	"
-74.016,40.756,"1	"
-74.016,40.768,"1	"
-74.017,40.642,"2	"
-74.017,40.645,"2	"
-74.017,40.647,"1	"
-74.017,40.676,"2	"
-74.017,40.704,"4	"
-74.017,40.705,"373	"
-74.017,40.706,"170	"
-74.017,40.707,"144	"
-74.017,40.708,"302	"
-74.017,40.709,"268	"
-74.017,40.71,"93	"
-74.017,40.711,"44	"
-74.017,40.712,"20	"
-74.017,40.713,"2	"
-74.017,40.714,"1	"
-74.017,40.715,"37	"
-74.017,40.716,"20	"
-74.017,40.717,"14	"
-74.017,40.719,"1	"
-74.017,40.72,"1	"
-74.017,40.886,"1	"
-74.018,40.641,"1	"
-74.018,40.644,"2	"
-74.018,40.648,"1	"
-74.018,40.704,"1	"
-74.018,40.705,"16	"
-74.018,40.706,"74	"
-74.018,40.707,"33	"
-74.018,40.708,"30	"
-74.018,40.709,"35	"
-74.018,40.71,"24	"
-74.018,40.711,"3	"
-74.018,40.712,"1	"
-74.018,40.715,"1	"
-74.018,40.716,"2	"
-74.018,40.717,"1	"
-74.018,40.718,"1	"
-74.018,40.791,"1	"
-74.018,40.794,"1	"
-74.018,40.818,"1	"
-74.019,40.633,"1	"
-74.019,40.64,"1	"
-74.019,40.701,"1	"
-74.019,40.719,"2	"
-74.019,40.792,"1	"
-74.02,40.639,"2	"
-74.02,40.646,"1	"
-74.02,40.71,"1	"
-74.02,40.715,"1	"
-74.02,40.717,"1	"
-74.02,40.718,"1	"
-74.02,40.762,"1	"
-74.021,40.633,"2	"
-74.021,40.713,"1	"
-74.021,40.729,"1	"
-74.021,40.73,"1	"
-74.021,40.761,"1	"
-74.021,40.762,"1	"
-74.021,40.763,"1	"
-74.021,40.767,"1	"
-74.021,40.776,"1	"
-74.021,40.913,"1	"
-74.022,40.619,"1	"
-74.022,40.63,"1	"
-74.022,40.65,"1	"
-74.022,40.703,"1	"
-74.022,40.735,"1	"
-74.022,40.767,"1	"
-74.022,40.771,"1	"
-74.023,40.62,"1	"
-74.023,40.629,"1	"
-74.023,40.635,"1	"
-74.023,40.636,"1	"
-74.023,40.639,"1	"
-74.023,40.645,"1	"
-74.023,40.721,"1	"
-74.023,40.747,"1	"
-74.023,40.766,"1	"
-74.023,40.771,"1	"
-74.024,40.633,"1	"
-74.024,40.732,"1	"
-74.024,40.751,"1	"
-74.024,40.753,"2	"
-74.024,40.754,"1	"
-74.024,40.789,"1	"
-74.025,40.62,"1	"
-74.025,40.621,"1	"
-74.025,40.63,"1	"
-74.025,40.637,"1	"
-74.025,40.753,"1	"
-74.025,40.764,"2	"
-74.025,40.78,"1	"
-74.026,40.269,"1	"
-74.026,40.618,"1	"
-74.026,40.621,"2	"
-74.026,40.625,"1	"
